@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute inputs-64 numeric
@attribute inputs-65 numeric
@attribute inputs-66 numeric
@attribute inputs-67 numeric
@attribute inputs-68 numeric
@attribute inputs-69 numeric
@attribute inputs-70 numeric
@attribute inputs-71 numeric
@attribute inputs-72 numeric
@attribute inputs-73 numeric
@attribute inputs-74 numeric
@attribute inputs-75 numeric
@attribute inputs-76 numeric
@attribute inputs-77 numeric
@attribute inputs-78 numeric
@attribute inputs-79 numeric
@attribute inputs-80 numeric
@attribute inputs-81 numeric
@attribute inputs-82 numeric
@attribute inputs-83 numeric
@attribute inputs-84 numeric
@attribute inputs-85 numeric
@attribute inputs-86 numeric
@attribute inputs-87 numeric
@attribute inputs-88 numeric
@attribute inputs-89 numeric
@attribute inputs-90 numeric
@attribute inputs-91 numeric
@attribute inputs-92 numeric
@attribute inputs-93 numeric
@attribute inputs-94 numeric
@attribute inputs-95 numeric
@attribute inputs-96 numeric
@attribute inputs-97 numeric
@attribute inputs-98 numeric
@attribute inputs-99 numeric
@attribute inputs-100 numeric
@attribute inputs-101 numeric
@attribute inputs-102 numeric
@attribute inputs-103 numeric
@attribute inputs-104 numeric
@attribute inputs-105 numeric
@attribute inputs-106 numeric
@attribute inputs-107 numeric
@attribute inputs-108 numeric
@attribute inputs-109 numeric
@attribute inputs-110 numeric
@attribute inputs-111 numeric
@attribute inputs-112 numeric
@attribute inputs-113 numeric
@attribute inputs-114 numeric
@attribute inputs-115 numeric
@attribute inputs-116 numeric
@attribute inputs-117 numeric
@attribute inputs-118 numeric
@attribute inputs-119 numeric
@attribute inputs-120 numeric
@attribute inputs-121 numeric
@attribute inputs-122 numeric
@attribute inputs-123 numeric
@attribute inputs-124 numeric
@attribute inputs-125 numeric
@attribute inputs-126 numeric
@attribute inputs-127 numeric
@attribute inputs-128 numeric
@attribute inputs-129 numeric
@attribute inputs-130 numeric
@attribute inputs-131 numeric
@attribute inputs-132 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
2457,'2018/04/20 14:22:01:241',18,-22.475861,5.216445,-21.934908,9.957121,-21.247343,14.476838,-20.170427,17.941353,-18.280695,19.860233,-14.548275,20.185856,-9.552912,20.098457,-4.067564,19.319366,1.588752,17.418505,6.642323,19.226072,11.167085,19.342808,14.767953,18.816307,16.880051,18.147474,17.690727,16.247551,17.791962,13.420015,17.475388,9.406646,16.799095,5.219904,-17.3344,-12.290359,-15.050902,-15.063194,-11.88429,-16.5207,-8.525069,-16.918064,-5.241975,-16.645897,4.658004,-16.433132,6.669266,-16.454912,8.894176,-16.031387,11.202154,-15.058074,13.214777,-13.166583,0.852241,-11.693065,1.178835,-11.508605,1.487764,-11.365117,1.773952,-11.304466,-1.749792,-4.377312,-0.030706,-4.802122,1.722172,-5.364106,2.880948,-4.617095,4.033331,-4.066104,-11.943537,-8.349185,-10.543765,-8.95083,-8.903985,-9.150829,-7.283216,-8.716235,-8.68029,-8.077744,-10.345499,-7.964557,6.299196,-8.452338,7.81567,-8.667673,9.401463,-8.61761,10.710648,-7.988438,9.248254,-7.56954,7.688482,-7.75241,-6.820529,4.790819,-4.43157,2.176923,-1.746257,0.080714,1.325041,-0.458192,3.928799,0.36204,6.184262,2.573829,7.915796,5.392495,6.16581,5.839308,3.861222,5.509581,1.389328,4.623975,-1.503315,5.174103,-4.30352,5.384892,-1.42417,2.641482,1.361083,1.801876,3.563837,3.19523,3.621646,4.035551,1.388424,2.901198,-1.409506,3.600665,0,0.5,1
2458,'2018/04/20 14:22:01:259',18,-22.343744,5.059484,-21.833755,9.847134,-21.180761,14.413684,-20.188515,17.932981,-18.43425,19.890779,-14.786095,20.212637,-9.799447,20.102814,-4.296988,19.288692,1.37391,17.356176,6.477742,19.220516,11.03941,19.36104,14.671232,18.85458,16.802076,18.213184,17.641729,16.320162,17.766705,13.515839,17.473841,9.510458,16.81028,5.305446,-17.320581,-12.22998,-15.026372,-15.016695,-11.842625,-16.492338,-8.462668,-16.901171,-5.150324,-16.661573,4.68996,-16.393972,6.697677,-16.36161,8.915723,-15.914093,11.219335,-14.93484,13.239756,-13.061007,0.918188,-11.958239,1.211491,-11.80486,1.489153,-11.708255,1.748979,-11.716615,-1.738319,-4.416843,-0.009673,-4.842752,1.753816,-5.408083,2.91245,-4.64048,4.067506,-4.09409,-11.87903,-8.366051,-10.485014,-8.967795,-8.849108,-9.165666,-7.224082,-8.740867,-8.618808,-8.09582,-10.28554,-7.973078,6.333049,-8.426158,7.840257,-8.61617,9.410265,-8.560422,10.70148,-7.912983,9.257367,-7.492396,7.704832,-7.700189,-6.912978,4.877001,-4.497517,2.215054,-1.77962,0.035777,1.346325,-0.519818,4.005888,0.353056,6.280775,2.653008,8.015962,5.533573,6.224888,5.926841,3.897887,5.551713,1.39968,4.633731,-1.511049,5.187291,-4.344248,5.44656,-1.443944,2.643086,1.383127,1.795324,3.634346,3.22921,3.68738,4.078859,1.41982,2.898304,-1.413379,3.61987,0,0.5,1
2459,'2018/04/20 14:22:01:307',18,-22.489677,5.090186,-21.94142,9.922647,-21.245317,14.503864,-20.181189,18.032341,-18.314484,20.020645,-14.54044,20.363602,-9.463884,20.254524,-3.900255,19.429415,1.814403,17.465517,6.852351,19.25168,11.354859,19.341566,14.91376,18.791708,16.94405,18.093069,17.665712,16.156771,17.696438,13.340652,17.337343,9.336107,16.628407,5.160648,-17.393419,-12.236707,-15.095338,-15.021126,-11.908461,-16.493267,-8.525679,-16.897837,-5.213341,-16.639093,4.636699,-16.410328,6.649215,-16.39291,8.867193,-15.947656,11.160269,-14.955012,13.146846,-13.036695,0.828666,-11.782879,1.135401,-11.636966,1.426528,-11.545013,1.700817,-11.554957,-1.782227,-4.431747,-0.062161,-4.862872,1.688766,-5.436307,2.839278,-4.676266,3.988508,-4.106046,-11.908208,-8.363808,-10.522722,-8.975495,-8.901064,-9.172951,-7.30296,-8.70598,-8.68302,-8.066119,-10.332176,-7.960338,6.270105,-8.46699,7.766143,-8.666763,9.322606,-8.607345,10.595906,-7.951548,9.160479,-7.540282,7.626812,-7.739757,-7.013055,4.844382,-4.574673,2.177139,-1.83253,0.025346,1.316592,-0.513111,4.001933,0.306196,6.32903,2.555078,8.128761,5.410628,6.334542,5.891854,3.976928,5.545826,1.453007,4.657958,-1.516795,5.217728,-4.403974,5.438406,-1.518548,2.623757,1.378559,1.773627,3.703263,3.177013,3.779262,4.066782,1.435815,2.891671,-1.482487,3.626008,0,0.5,1
2460,'2018/04/20 14:22:01:325',18,-22.317383,5.099715,-21.808588,9.839458,-21.151344,14.359519,-20.143066,17.83942,-18.367641,19.771254,-14.748183,20.095755,-9.821829,20.030445,-4.369627,19.276817,1.279467,17.396004,6.390182,19.280073,10.959313,19.441105,14.594169,18.94228,16.737301,18.314478,17.594313,16.424473,17.748259,13.5851,17.488485,9.56638,16.860497,5.341813,-17.270058,-12.25274,-14.981746,-15.031561,-11.800209,-16.499763,-8.42621,-16.908112,-5.125504,-16.664183,4.676498,-16.398169,6.721362,-16.378223,8.976064,-15.927577,11.312579,-14.92841,13.345488,-13.0239,0.908919,-11.966792,1.218174,-11.81375,1.511389,-11.71388,1.785572,-11.71757,-1.710082,-4.410783,0.007221,-4.840997,1.758396,-5.40716,2.914981,-4.642638,4.067288,-4.095407,-11.930565,-8.368629,-10.516446,-8.981716,-8.850374,-9.186234,-7.193764,-8.780677,-8.614021,-8.124405,-10.308039,-7.98804,6.306355,-8.432987,7.850374,-8.633828,9.458662,-8.572032,10.784118,-7.921695,9.302035,-7.504059,7.713955,-7.712683,-6.847466,4.843585,-4.432966,2.242682,-1.737799,0.106191,1.34262,-0.441709,3.959617,0.419936,6.203301,2.692229,7.93393,5.522238,6.144892,5.889738,3.830605,5.505441,1.351295,4.593593,-1.524242,5.139408,-4.318388,5.400151,-1.459905,2.669163,1.361349,1.828753,3.603325,3.248521,3.649356,4.056609,1.379029,2.893112,-1.449471,3.603469,0,0.5,1
2461,'2018/04/20 14:22:01:375',18,-22.291851,5.174327,-21.7799,9.940438,-21.139303,14.479736,-20.161982,17.975925,-18.419813,19.940149,-14.784328,20.253908,-9.818445,20.125441,-4.354618,19.308765,1.266569,17.394211,6.394514,19.273155,10.986611,19.38834,14.654656,18.848312,16.82971,18.165001,17.702915,16.233898,17.840147,13.419016,17.544258,9.409244,16.87932,5.191896,-17.31325,-12.183241,-15.03021,-14.98428,-11.844518,-16.468231,-8.45634,-16.883003,-5.133415,-16.639948,4.624236,-16.387684,6.676285,-16.357143,8.935093,-15.896892,11.26566,-14.883876,13.280051,-12.962467,0.926211,-11.911204,1.214792,-11.767095,1.485843,-11.683644,1.737576,-11.707636,-1.740087,-4.461309,-0.003473,-4.902846,1.764707,-5.481523,2.92023,-4.704727,4.07685,-4.152942,-11.886584,-8.355927,-10.494609,-8.979919,-8.848474,-9.182982,-7.216237,-8.739658,-8.615023,-8.08529,-10.285761,-7.964043,6.298606,-8.429613,7.811918,-8.643396,9.387069,-8.584271,10.672222,-7.91705,9.221719,-7.494928,7.667479,-7.699242,-7.02084,4.841057,-4.564292,2.201397,-1.810018,0.042463,1.345299,-0.4966,4.042049,0.362272,6.353897,2.64178,8.126029,5.503475,6.297527,5.906995,3.923056,5.538697,1.385317,4.614134,-1.554973,5.164322,-4.423386,5.42431,-1.521394,2.614193,1.380572,1.788429,3.71135,3.209111,3.767222,4.084309,1.416561,2.907301,-1.495207,3.616054,0,0.5,1
2462,'2018/04/20 14:22:01:393',18,-22.385813,5.248864,-21.854561,9.995355,-21.172577,14.508715,-20.119514,17.974169,-18.274717,19.867622,-14.578603,20.172613,-9.597211,20.076815,-4.110706,19.293736,1.559628,17.364202,6.615959,19.209347,11.124163,19.341099,14.700129,18.839796,16.797014,18.216383,17.610487,16.373064,17.725662,13.584551,17.426523,9.608432,16.765966,5.446274,-17.341028,-12.145098,-15.079527,-14.984302,-11.900459,-16.486803,-8.511785,-16.90777,-5.192552,-16.657934,4.658479,-16.408047,6.70588,-16.38678,8.959745,-15.922084,11.280434,-14.887923,13.263116,-12.910748,0.865441,-11.752076,1.172578,-11.652409,1.461776,-11.589598,1.730569,-11.613377,-1.730282,-4.449861,-0.025793,-4.887412,1.710662,-5.465783,2.853199,-4.694369,3.993716,-4.128544,-11.874058,-8.35646,-10.496545,-8.981907,-8.861565,-9.181843,-7.251879,-8.721095,-8.632508,-8.064053,-10.290208,-7.94846,6.280149,-8.423633,7.782784,-8.648973,9.357454,-8.587678,10.639007,-7.921164,9.195246,-7.491728,7.646977,-7.690279,-6.853731,4.774337,-4.473442,2.102185,-1.781987,-0.048563,1.319069,-0.591111,3.960508,0.249951,6.227253,2.516738,7.951277,5.395473,6.210421,5.853003,3.904158,5.512687,1.41035,4.60916,-1.509452,5.16697,-4.3282,5.382745,-1.437858,2.566091,1.362083,1.717149,3.591489,3.132186,3.657847,4.026,1.405586,2.872121,-1.410704,3.579408,0,0.5,1
2463,'2018/04/20 14:22:01:443',18,-22.299147,5.16136,-21.801704,9.852194,-21.151821,14.325865,-20.139215,17.766098,-18.353195,19.673723,-14.746889,19.990404,-9.858917,19.92131,-4.462115,19.185427,1.129947,17.34671,6.232111,19.217897,10.79607,19.382952,14.464171,18.90132,16.697107,18.296877,17.656023,16.435558,17.874649,13.643231,17.648367,9.667887,17.043095,5.46554,-17.252029,-12.238633,-14.979571,-15.010184,-11.811703,-16.479456,-8.446582,-16.890257,-5.149021,-16.653671,4.632332,-16.368418,6.683589,-16.354988,8.943357,-15.915945,11.286503,-14.936788,13.33486,-13.068461,0.924505,-11.922441,1.225543,-11.794616,1.51083,-11.720423,1.776872,-11.750137,-1.738264,-4.415398,-0.001653,-4.841323,1.769123,-5.407636,2.949285,-4.642985,4.125521,-4.115589,-11.8868,-8.336701,-10.499126,-8.969909,-8.841919,-9.17795,-7.199005,-8.768442,-8.599403,-8.089396,-10.277991,-7.950151,6.33944,-8.409831,7.862834,-8.632318,9.459553,-8.569774,10.76466,-7.90168,9.303917,-7.468591,7.729283,-7.671626,-6.932082,4.836296,-4.514593,2.205014,-1.785316,0.053279,1.347344,-0.49084,4.023092,0.374918,6.305724,2.661205,8.042547,5.519904,6.237003,5.913727,3.88008,5.569736,1.34959,4.666218,-1.561798,5.199265,-4.389172,5.435117,-1.469094,2.647721,1.36686,1.821999,3.630374,3.226212,3.674324,4.058737,1.386079,2.916861,-1.452511,3.612393,0,0.5,1
2464,'2018/04/20 14:22:01:460',18,-22.402113,5.276469,-21.876926,10.000376,-21.205927,14.497246,-20.170937,17.926517,-18.349049,19.820719,-14.655787,20.108814,-9.662392,19.982395,-4.172028,19.170696,1.485918,17.243551,6.540507,19.120447,11.069817,19.307863,14.683176,18.853624,16.801294,18.256748,17.610594,16.414865,17.715471,13.644813,17.422441,9.66663,16.77356,5.493376,-17.372589,-12.160584,-15.082764,-14.978711,-11.884272,-16.467457,-8.482424,-16.881592,-5.151429,-16.632288,4.626386,-16.385212,6.702369,-16.365351,8.986085,-15.902775,11.338381,-14.863664,13.353922,-12.88185,0.861552,-11.768214,1.173858,-11.650766,1.470487,-11.585682,1.748313,-11.616566,-1.742947,-4.442341,-0.025649,-4.886313,1.722208,-5.470246,2.872563,-4.696918,4.023671,-4.134062,-11.922343,-8.327542,-10.537101,-8.964049,-8.891223,-9.163078,-7.273249,-8.700332,-8.663993,-8.048001,-10.328945,-7.929797,6.300838,-8.389361,7.809058,-8.630742,9.393498,-8.567833,10.687529,-7.889106,9.237805,-7.466037,7.680071,-7.664115,-6.961129,4.790724,-4.543465,2.110222,-1.808112,-0.052688,1.343334,-0.602981,4.032646,0.24627,6.344419,2.527746,8.109642,5.419506,6.305249,5.853726,3.947832,5.49502,1.421978,4.586269,-1.522739,5.148154,-4.384688,5.387059,-1.494648,2.552335,1.385031,1.695638,3.689646,3.112795,3.745946,4.016771,1.422764,2.851981,-1.465391,3.575887,0,0.5,1
2465,'2018/04/20 14:22:01:509',18,-22.211092,5.168931,-21.726198,9.890235,-21.098799,14.397038,-20.129562,17.864777,-18.406416,19.758451,-14.839139,20.046455,-9.954439,19.940559,-4.547804,19.167671,1.052187,17.281973,6.185873,19.179096,10.76771,19.33091,14.442883,18.852161,16.684025,18.262363,17.661322,16.42787,17.889278,13.655072,17.656431,9.682261,17.038261,5.484283,-17.269676,-12.18348,-15.005032,-15.000874,-11.824635,-16.488663,-8.443577,-16.89949,-5.13088,-16.657536,4.748907,-16.372091,6.771501,-16.34506,9.00653,-15.896005,11.327188,-14.909981,13.348136,-13.027978,0.989368,-11.90252,1.268514,-11.806109,1.530164,-11.758367,1.770809,-11.811119,-1.700667,-4.443624,0.023514,-4.884645,1.780701,-5.459532,2.935673,-4.674921,4.090509,-4.123216,-11.896803,-8.346161,-10.492777,-8.991179,-8.81069,-9.198029,-7.157372,-8.746702,-8.574571,-8.063358,-10.275848,-7.930647,6.362725,-8.380355,7.884777,-8.623806,9.498476,-8.565019,10.81116,-7.878136,9.347663,-7.419277,7.759292,-7.626882,-6.882635,4.805763,-4.467295,2.183751,-1.764817,0.027684,1.328984,-0.519664,3.962889,0.363651,6.2028,2.658651,7.907019,5.519936,6.14889,5.913102,3.831496,5.56442,1.323246,4.644838,-1.569664,5.178556,-4.371003,5.413506,-1.452469,2.625945,1.346556,1.802092,3.571702,3.23267,3.623035,4.074294,1.367984,2.919543,-1.438847,3.604361,0,0.5,1
2466,'2018/04/20 14:22:01:527',18,-22.358709,5.325817,-21.826668,10.083035,-21.150505,14.59685,-20.129015,18.039608,-18.340601,19.936954,-14.665473,20.190887,-9.667572,20.025034,-4.167826,19.167692,1.494339,17.195112,6.582942,19.082752,11.136906,19.258867,14.758649,18.796265,16.867428,18.20072,17.668219,16.346994,17.762466,13.580703,17.451832,9.602275,16.77961,5.42217,-17.408144,-12.116056,-15.107781,-14.926476,-11.896379,-16.412186,-8.487133,-16.826092,-5.149247,-16.584866,4.646962,-16.362341,6.695486,-16.330496,8.954075,-15.872854,11.291189,-14.857335,13.310454,-12.915679,0.876625,-11.844121,1.174768,-11.753798,1.457553,-11.725367,1.722362,-11.808343,-1.729721,-4.477324,-0.01622,-4.936616,1.725451,-5.531157,2.864092,-4.744948,4.006927,-4.161965,-11.980636,-8.286178,-10.571709,-8.927238,-8.902588,-9.131371,-7.261882,-8.667046,-8.674801,-8.007718,-10.366352,-7.881436,6.285752,-8.378649,7.809417,-8.613588,9.412746,-8.557507,10.723722,-7.87841,9.260767,-7.443191,7.682291,-7.648286,-6.975013,4.824436,-4.548588,2.150383,-1.820306,-0.037706,1.324823,-0.599595,4.010066,0.25797,6.313272,2.560277,8.081611,5.446956,6.272596,5.850938,3.919768,5.463475,1.400564,4.548407,-1.532239,5.115242,-4.388128,5.384059,-1.538062,2.555129,1.36901,1.688269,3.704352,3.129158,3.762396,4.017307,1.410843,2.825681,-1.505107,3.565901,0,0.5,1
2467,'2018/04/20 14:22:01:576',18,-22.21524,5.122692,-21.740477,9.82984,-21.130819,14.327994,-20.16153,17.771326,-18.416569,19.698879,-14.816772,20.031698,-9.906322,19.948065,-4.491716,19.197794,1.104568,17.341328,6.210701,19.225203,10.804102,19.398321,14.504218,18.92869,16.742603,18.30401,17.674664,16.423485,17.86278,13.629733,17.613857,9.633024,17.000118,5.426855,-17.245207,-12.225926,-14.980033,-15.038854,-11.809021,-16.526276,-8.436141,-16.937485,-5.133321,-16.684414,4.73157,-16.405725,6.787844,-16.394392,9.051991,-15.941202,11.388828,-14.931261,13.408591,-13.011422,0.959247,-11.825928,1.256098,-11.660841,1.535686,-11.544847,1.793091,-11.521408,-1.724541,-4.444377,0.000628,-4.885535,1.757082,-5.459277,2.918536,-4.686679,4.081635,-4.131922,-11.849171,-8.362493,-10.463368,-8.991864,-8.81145,-9.193982,-7.181968,-8.752074,-8.57968,-8.091052,-10.248887,-7.969038,6.367058,-8.38641,7.88051,-8.629,9.471183,-8.569963,10.76978,-7.902108,9.312043,-7.468084,7.747558,-7.661282,-6.994573,4.793487,-4.563439,2.163302,-1.823206,0.031289,1.312518,-0.504266,3.991191,0.353792,6.280108,2.62887,8.019995,5.495635,6.208877,5.910126,3.843758,5.569911,1.306249,4.661552,-1.618386,5.195916,-4.451914,5.413617,-1.524523,2.606751,1.327117,1.778747,3.605872,3.192445,3.65453,4.093359,1.346746,2.962252,-1.509559,3.637653,0,0.5,1
2468,'2018/04/20 14:22:01:594',18,-22.31212,5.398723,-21.785389,10.127211,-21.109213,14.610618,-20.093346,18.042788,-18.309414,19.913826,-14.655312,20.163624,-9.691971,20.024708,-4.211924,19.193296,1.445772,17.238501,6.538695,19.141916,11.0817,19.320944,14.683287,18.853655,16.781847,18.270855,17.58519,16.429779,17.697208,13.653342,17.409613,9.681826,16.756479,5.501921,-17.306086,-12.126174,-15.020243,-14.914734,-11.840775,-16.395441,-8.463487,-16.822723,-5.152728,-16.605604,4.657405,-16.361891,6.705654,-16.306524,8.957479,-15.829242,11.283156,-14.803413,13.297152,-12.872554,0.870774,-11.931,1.169403,-11.828505,1.453119,-11.787442,1.719447,-11.856518,-1.776307,-4.46644,-0.044959,-4.898468,1.719481,-5.475002,2.890954,-4.702579,4.060097,-4.143046,-11.875399,-8.31453,-10.474283,-8.956285,-8.81566,-9.154883,-7.180887,-8.693074,-8.588045,-8.039748,-10.26898,-7.914234,6.270768,-8.389143,7.793547,-8.615376,9.38629,-8.551722,10.686117,-7.869254,9.227165,-7.447547,7.658013,-7.657908,-7.031543,4.776608,-4.593048,2.100849,-1.843055,-0.07354,1.315179,-0.628419,4.018504,0.234987,6.337558,2.535979,8.115783,5.42722,6.287625,5.82513,3.915996,5.439815,1.377727,4.514954,-1.569716,5.081658,-4.439428,5.343976,-1.558278,2.532482,1.35465,1.672422,3.697379,3.112012,3.752041,3.976293,1.392169,2.762861,-1.533123,3.517429,0,0.5,1
2469,'2018/04/20 14:22:01:642',18,-22.160658,5.275144,-21.695704,9.948341,-21.080481,14.410476,-20.100754,17.825222,-18.349188,19.690357,-14.781188,19.968843,-9.924906,19.875027,-4.550776,19.131035,1.027333,17.277508,6.170321,19.174694,10.775703,19.346571,14.479952,18.884651,16.750443,18.302351,17.732124,16.460915,17.965944,13.663604,17.738684,9.673484,17.128611,5.466448,-17.112436,-12.314734,-14.853773,-15.047581,-11.729461,-16.48996,-8.423248,-16.895092,-5.190579,-16.659979,4.764998,-16.392317,6.776099,-16.375734,8.996575,-15.935822,11.304345,-14.966676,13.331239,-13.12169,0.945386,-11.79742,1.232177,-11.687207,1.501437,-11.624269,1.748398,-11.656528,-1.749135,-4.3987,-0.024613,-4.828844,1.732681,-5.391482,2.913683,-4.627203,4.091863,-4.088779,-11.853542,-8.342809,-10.457488,-8.962685,-8.800018,-9.162745,-7.167459,-8.738697,-8.571511,-8.07002,-10.250891,-7.941574,6.379324,-8.380698,7.892564,-8.616971,9.488471,-8.562208,10.797427,-7.910577,9.3412,-7.462819,7.767643,-7.655389,-6.881566,4.77952,-4.493772,2.153094,-1.800827,0.01922,1.280318,-0.530938,3.917674,0.341524,6.165094,2.617988,7.869883,5.47789,6.101075,5.885039,3.773334,5.559363,1.258993,4.651698,-1.622299,5.183601,-4.402013,5.39471,-1.501683,2.622542,1.290909,1.783415,3.522815,3.208811,3.569321,4.057176,1.304965,2.91478,-1.493541,3.601645,0,0.5,1
2470,'2018/04/20 14:22:01:661',18,-22.314873,5.187236,-21.808847,9.924718,-21.153885,14.426785,-20.161263,17.871405,-18.403912,19.78223,-14.773961,20.06885,-9.821853,19.943695,-4.358859,19.131681,1.283181,17.220543,6.390098,19.1367,10.969131,19.358326,14.627133,18.918728,16.774458,18.327217,17.613258,16.455215,17.753101,13.653814,17.501247,9.652929,16.887447,5.440755,-17.34066,-12.205971,-14.998548,-14.980367,-11.771182,-16.450356,-8.355373,-16.861084,-5.012294,-16.626183,4.554027,-16.34037,6.666366,-16.301651,8.985744,-15.83634,11.382094,-14.812275,13.468778,-12.881176,0.885876,-12.101308,1.185605,-11.918478,1.472613,-11.812753,1.745109,-11.828618,-1.766445,-4.434259,-0.03491,-4.857334,1.729493,-5.425367,2.909834,-4.660436,4.086658,-4.115788,-11.910468,-8.340512,-10.474182,-8.972148,-8.789402,-9.168902,-7.121073,-8.735616,-8.567827,-8.103187,-10.273058,-7.970996,6.266243,-8.387427,7.823954,-8.596166,9.441968,-8.526009,10.777396,-7.848711,9.283001,-7.460074,7.685993,-7.677118,-7.165465,4.84821,-4.680464,2.195813,-1.883965,0.020678,1.318023,-0.542754,4.068376,0.341625,6.428315,2.654291,8.253511,5.529772,6.358175,5.914013,3.933671,5.531754,1.347391,4.616263,-1.631985,5.162893,-4.53297,5.416374,-1.660686,2.589372,1.346108,1.719222,3.787873,3.168251,3.839428,4.074265,1.380048,2.868256,-1.636414,3.616339,0,0.5,1
2471,'2018/04/20 14:22:01:709',18,-22.192192,5.200945,-21.70859,9.929013,-21.084179,14.442937,-20.115545,17.901793,-18.387522,19.795694,-14.807811,20.073656,-9.908617,19.94725,-4.492347,19.155571,1.11424,17.253689,6.264463,19.145426,10.872149,19.30776,14.570229,18.838467,16.807196,18.238544,17.74877,16.378622,17.949003,13.576518,17.700666,9.569965,17.076002,5.355051,-17.236958,-12.269711,-14.944668,-15.019409,-11.782965,-16.468954,-8.442318,-16.869654,-5.177392,-16.625065,4.75633,-16.366455,6.768347,-16.353559,8.993967,-15.919636,11.313841,-14.958076,13.361878,-13.11495,0.941896,-11.877536,1.222531,-11.733634,1.485955,-11.642804,1.728344,-11.650923,-1.720441,-4.40507,-0.012252,-4.848205,1.726897,-5.418876,2.882718,-4.648124,4.038292,-4.092083,-11.901131,-8.351348,-10.480997,-8.948436,-8.818289,-9.148924,-7.172597,-8.734423,-8.596114,-8.090817,-10.285663,-7.966107,6.36986,-8.405413,7.894104,-8.611875,9.491421,-8.557755,10.815067,-7.924937,9.346907,-7.499398,7.767789,-7.695981,-6.944956,4.802187,-4.518459,2.193153,-1.807367,0.056108,1.28485,-0.506914,3.928445,0.373974,6.193826,2.643658,7.936639,5.479643,6.153236,5.895244,3.815323,5.569796,1.284419,4.666062,-1.624166,5.199634,-4.429452,5.412374,-1.551558,2.619577,1.30311,1.766019,3.59759,3.206249,3.656719,4.108176,1.327945,2.960196,-1.540744,3.651016,0,0.5,1
2472,'2018/04/20 14:22:01:726',18,-22.277472,5.172419,-21.782925,9.904235,-21.139992,14.410716,-20.155443,17.868822,-18.407021,19.772537,-14.80222,20.08156,-9.881285,19.989735,-4.439483,19.196531,1.18508,17.300814,6.310015,19.202374,10.903032,19.391542,14.577625,18.908983,16.771812,18.289774,17.667883,16.425854,17.850916,13.619448,17.614714,9.620163,17.00482,5.41342,-17.318518,-12.196343,-14.999372,-15.005911,-11.777628,-16.480572,-8.361727,-16.880678,-5.019075,-16.626842,4.640211,-16.347929,6.737586,-16.32659,9.044024,-15.873642,11.426672,-14.858418,13.48754,-12.917802,0.936728,-11.931163,1.224563,-11.792994,1.496444,-11.712874,1.749031,-11.735859,-1.770007,-4.419522,-0.03463,-4.832776,1.73613,-5.39348,2.92061,-4.630027,4.099273,-4.093541,-11.903271,-8.353754,-10.476323,-8.981033,-8.799223,-9.177974,-7.136682,-8.745554,-8.573859,-8.103546,-10.273677,-7.974653,6.325892,-8.390815,7.874044,-8.601844,9.486087,-8.539513,10.811453,-7.868755,9.323853,-7.463031,7.734079,-7.674331,-7.004791,4.83146,-4.593077,2.154143,-1.856302,-0.017226,1.288411,-0.563123,3.985162,0.307808,6.280179,2.620431,8.015623,5.529319,6.181438,5.910027,3.819521,5.517516,1.298641,4.587746,-1.610867,5.141746,-4.443465,5.404915,-1.574454,2.589725,1.310994,1.747687,3.635652,3.18109,3.673604,4.024319,1.337287,2.825538,-1.548388,3.558331,0,0.5,1
